churn_rate,node_count,duration,faulty_rate,object_count,chunk_n,chunk_k,fragment_n,fragment_k,cache_sec,targeted_count,data_lost,targeted,repair,alive_count
4,100000,31536000,0,1,10,8,80,32,86400,0,0,0,185.796875,80
4,100000,31536000,0,100,10,8,80,32,172800,0,0,0,6449.51171875,80
4,100000,31536000,0,100,10,8,80,32,172800,0,0,0,6463.77734375,80
4,100000,31536000,0,10,100,100,3,1,4294967295,0,0,0,119.50000000002423,3
4,100000,31536000,0,10,10,8,80,32,172800,0,0,0,645.2578125,80
4,100000,31536000,0,10,10,8,80,32,0,0,0,0,5254.75,80
4,100000,31536000,0,10,10,8,80,32,21600,0,0,0,4059.34765625,80
4,100000,31536000,0,1,10,8,80,32,86400,0,0,0,183.8046875,80
4,100000,31536000,0,1,10,8,80,32,0,0,0,0,522.375,80
4,100000,31536000,0,100,10,8,80,32,172800,0,0,0,6452.9140625,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528075.5,80
4,100000,31536000,0,100,10,8,80,32,172800,0,0,0,6432.25,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,405948.2109375,80
4,100000,31536000,0,100,10,8,80,32,172800,0,0,0,6439.35546875,80
4,100000,31536000,0,10,10,8,80,32,21600,0,0,0,4072.57421875,80
4,100000,31536000,0,1,10,8,80,32,21600,0,0,0,410.203125,80
4,100000,31536000,0,100,10,8,80,32,172800,0,0,0,6456.234375,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,406030.359375,80
4,100000,31536000,0,100,10,8,80,32,86400,0,0,0,18416.5078125,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528468.875,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,406027.73046875,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,405670.01171875,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,405870.6796875,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,406137.0078125,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528533.375,80
4,100000,31536000,0,1000,100,100,3,1,4294967295,0,0,0,12008.810000215704,3
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528774.625,80
4,100000,31536000,0,1000,10,8,80,32,21600,0,0,0,405965.6640625,80
4,100000,31536000,0,100,10,8,80,32,43200,0,0,0,31192.578125,80
4,100000,31536000,0,1,10,8,80,32,86400,0,0,0,186.62890625,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528513.75,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528557.25,80
4,100000,31536000,0,1,10,8,80,32,172800,0,0,0,64.4921875,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528870.125,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528318.875,80
4,100000,31536000,0,1,100,100,3,1,4294967295,0,0,0,11.90999999999979,3
4,100000,31536000,0,1,10,8,80,32,86400,0,0,0,186.95703125,80
4,100000,31536000,0,1,10,8,80,32,86400,0,0,0,181.78515625,80
4,100000,31536000,0,1,100,100,3,1,4294967295,0,0,0,11.829999999999792,3
4,100000,31536000,0,1000,10,8,80,32,43200,0,0,0,311890.79296875,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528569.875,80
4,100000,31536000,0,1000,10,8,80,32,0,0,0,0,528614.375,80
